college_name,address,year,organization_type,size,area,graduation_rate,financial_aid,sat_score
Model College of Hair Design,"Saint Cloud, MN",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Empire Beauty School Chenoweth,"Louisville, KY",Less than 2-year,Unknown,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
American InterContinental University Atlanta,"Atlanta, GA",4-year,Private,Unknown,Suburban 10% graduation rate $15K average per year after aid SAT score range not available,Suburban 10% graduation rate $15K average per year after aid SAT score range not available,Suburban 10% graduation rate $15K average per year after aid SAT score range not available,Unknown
Paul Mitchell the School Baton Rouge,"Baton Rouge, LA",Less than 2-year,Private,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Aiken School Of Cosmetology And Barbering,"Aiken, SC",Less than 2-year,Unknown,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Rogers Academy of Hair Design,"Evansville, IN",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Carnegie Mellon University,"Pittsburgh, PA",4-year,Private,Medium,Urban 92% graduation rate $33K average per year after aid SAT score range not available,Urban 92% graduation rate $33K average per year after aid SAT score range not available,Urban 92% graduation rate $33K average per year after aid SAT score range not available,Unknown
Guilford Technical Community College,"Jamestown, NC",2-year,Public,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
LaBarberia Institute Of Hair,"Cleveland, OH",Unknown,Unknown,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Atelier Esthetique Institute of Esthetics,"New York, NY",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Glen Dow Academy Of Hair Design,"Spokane, WA",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Salon Success Academy Riverside,"Riverside, CA",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Southwestern College,"Chula Vista, CA",2-year,Public,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Paul Mitchell the School Albuquerque,"Albuquerque, NM",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Manuel And Theresa's School Of Hair Design Victoria,"Victoria, TX",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
West Virginia Junior College: Charleston,"Charleston, WV",2-year,Private,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Pat Goins Benton Road Beauty School,"Shreveport, LA",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Hawaii Institute Of Hair Design,"Honolulu, HI",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Los Angeles Pierce College,"Woodland Hills, CA",2-year,Public,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Suburban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Crawford County Career And Technical Center Practical Nursing Program,"Meadville, PA",Less than 2-year,Unknown,Unknown,Rural Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Rural Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
Kenneth Shuler School Of Cosmetology Spartanburg,"Spartanburg, SC",Less than 2-year,Unknown,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown,Urban Graduation rate not available $13K average per year after aid SAT score range not available,Unknown
